clip	duration[ms]
common_voice_sr_27675638.mp3	2232
common_voice_sr_37810729.mp3	4176
common_voice_sr_37315353.mp3	6156
common_voice_sr_46918923.mp3	4248
common_voice_sr_36774501.mp3	3240
common_voice_sr_45995113.mp3	3312
common_voice_sr_39212752.mp3	6048
common_voice_sr_40984206.mp3	2448
common_voice_sr_28526408.mp3	2448
common_voice_sr_40976269.mp3	3060
common_voice_sr_28441408.mp3	2448
common_voice_sr_36951815.mp3	2592
common_voice_sr_41001663.mp3	2556
common_voice_sr_40979936.mp3	1980
common_voice_sr_35090149.mp3	3348
common_voice_sr_46919563.mp3	4140
common_voice_sr_39884996.mp3	3636
common_voice_sr_40491622.mp3	4680
common_voice_sr_40994057.mp3	4068
common_voice_sr_35090487.mp3	3276
common_voice_sr_38058802.mp3	5436
common_voice_sr_40981155.mp3	2376
common_voice_sr_40491741.mp3	3528
common_voice_sr_35399266.mp3	1944
common_voice_sr_40981291.mp3	3348
common_voice_sr_46064154.mp3	3348
common_voice_sr_40977433.mp3	5148
common_voice_sr_40983605.mp3	2376
common_voice_sr_40983664.mp3	2160
common_voice_sr_37810658.mp3	2196
common_voice_sr_35088552.mp3	3420
common_voice_sr_40981939.mp3	5580
common_voice_sr_27781465.mp3	2736
common_voice_sr_27675838.mp3	1872
common_voice_sr_26874074.mp3	2628
common_voice_sr_41873216.mp3	3276
common_voice_sr_36946968.mp3	2520
common_voice_sr_41029163.mp3	1980
common_voice_sr_46917778.mp3	2124
common_voice_sr_27675604.mp3	2304
common_voice_sr_26874250.mp3	2520
common_voice_sr_45995009.mp3	4068
common_voice_sr_36774493.mp3	2736
common_voice_sr_40976943.mp3	3888
common_voice_sr_40981322.mp3	5436
common_voice_sr_40974229.mp3	2916
common_voice_sr_33192058.mp3	3168
common_voice_sr_37810893.mp3	3204
common_voice_sr_40979991.mp3	5976
common_voice_sr_36434785.mp3	2628
common_voice_sr_36765689.mp3	2052
common_voice_sr_40978576.mp3	2700
common_voice_sr_35126127.mp3	2376
common_voice_sr_40975597.mp3	5040
common_voice_sr_30636310.mp3	1764
common_voice_sr_40977720.mp3	2808
common_voice_sr_27655715.mp3	2916
common_voice_sr_38833323.mp3	2700
common_voice_sr_40977899.mp3	4428
common_voice_sr_35341229.mp3	6336
common_voice_sr_40983623.mp3	2556
common_voice_sr_40985148.mp3	2160
common_voice_sr_40980296.mp3	1800
common_voice_sr_40471793.mp3	3204
common_voice_sr_37391381.mp3	4608
common_voice_sr_36950131.mp3	2448
common_voice_sr_45995110.mp3	5616
common_voice_sr_37810742.mp3	4284
common_voice_sr_48251025.mp3	2556
common_voice_sr_36767437.mp3	2520
common_voice_sr_37517838.mp3	4032
common_voice_sr_38509217.mp3	3384
common_voice_sr_37517835.mp3	5796
common_voice_sr_40985637.mp3	3888
common_voice_sr_28441154.mp3	3600
common_voice_sr_40989535.mp3	2556
common_voice_sr_40978996.mp3	5076
common_voice_sr_40978701.mp3	3420
common_voice_sr_27675586.mp3	2916
common_voice_sr_26553039.mp3	2808
common_voice_sr_35398567.mp3	1152
common_voice_sr_40984217.mp3	2556
common_voice_sr_41012800.mp3	2448
common_voice_sr_36793223.mp3	3780
common_voice_sr_35267572.mp3	2520
common_voice_sr_33192095.mp3	3096
common_voice_sr_40976896.mp3	4176
common_voice_sr_40386116.mp3	4428
common_voice_sr_45994662.mp3	4644
common_voice_sr_26960412.mp3	2916
common_voice_sr_39885158.mp3	4176
common_voice_sr_27635057.mp3	3888
common_voice_sr_40976090.mp3	3528
common_voice_sr_38511436.mp3	2088
common_voice_sr_39936651.mp3	4356
common_voice_sr_40979336.mp3	2340
common_voice_sr_28521321.mp3	1692
common_voice_sr_40997732.mp3	5328
common_voice_sr_41012855.mp3	2196
common_voice_sr_40981635.mp3	3636
common_voice_sr_40977064.mp3	3708
common_voice_sr_39936592.mp3	3528
common_voice_sr_40989512.mp3	7128
common_voice_sr_27654228.mp3	4500
common_voice_sr_27008206.mp3	2340
common_voice_sr_39257143.mp3	2376
common_voice_sr_40386089.mp3	3780
common_voice_sr_35099237.mp3	3204
common_voice_sr_36434788.mp3	2520
common_voice_sr_40985175.mp3	5328
common_voice_sr_35091290.mp3	2988
common_voice_sr_26958224.mp3	3636
common_voice_sr_35399054.mp3	1296
common_voice_sr_37315357.mp3	2376
common_voice_sr_26958772.mp3	3420
common_voice_sr_26981133.mp3	2916
common_voice_sr_40975989.mp3	2340
common_voice_sr_40975632.mp3	3456
common_voice_sr_36765477.mp3	2304
common_voice_sr_40987665.mp3	4536
common_voice_sr_27675790.mp3	2196
common_voice_sr_27636059.mp3	2808
common_voice_sr_46918879.mp3	2916
common_voice_sr_40991266.mp3	2916
common_voice_sr_28526346.mp3	3096
common_voice_sr_27655345.mp3	3060
common_voice_sr_36947018.mp3	4500
common_voice_sr_40981661.mp3	2736
common_voice_sr_40974226.mp3	3276
common_voice_sr_39254596.mp3	4824
common_voice_sr_27781316.mp3	2376
common_voice_sr_36774497.mp3	2556
common_voice_sr_40991091.mp3	5400
common_voice_sr_46827596.mp3	5436
common_voice_sr_37810933.mp3	2412
common_voice_sr_41031273.mp3	3420
common_voice_sr_35399324.mp3	1152
common_voice_sr_27014874.mp3	2700
common_voice_sr_27664439.mp3	3996
common_voice_sr_36804248.mp3	2016
common_voice_sr_40981816.mp3	2268
common_voice_sr_28517878.mp3	2988
common_voice_sr_40983451.mp3	1980
common_voice_sr_41010669.mp3	1836
common_voice_sr_40981784.mp3	2448
common_voice_sr_36786958.mp3	3744
common_voice_sr_40984167.mp3	2268
common_voice_sr_26960170.mp3	2556
common_voice_sr_36946647.mp3	2268
common_voice_sr_26943597.mp3	3204
common_voice_sr_37810834.mp3	3348
common_voice_sr_26874403.mp3	2808
common_voice_sr_40985054.mp3	2340
common_voice_sr_40984171.mp3	2340
common_voice_sr_27664087.mp3	8640
common_voice_sr_32072360.mp3	2916
common_voice_sr_39885064.mp3	3240
common_voice_sr_27636578.mp3	4320
common_voice_sr_41000619.mp3	3060
common_voice_sr_26943587.mp3	4284
common_voice_sr_48250982.mp3	5328
common_voice_sr_27014815.mp3	2556
common_voice_sr_40977560.mp3	2196
common_voice_sr_40991311.mp3	5760
common_voice_sr_40979333.mp3	3276
common_voice_sr_36950561.mp3	3348
common_voice_sr_27751838.mp3	2988
common_voice_sr_41010644.mp3	2340
common_voice_sr_35099270.mp3	2916
common_voice_sr_41009944.mp3	2016
common_voice_sr_40984031.mp3	2520
common_voice_sr_38535653.mp3	4284
common_voice_sr_41009940.mp3	2340
common_voice_sr_36950083.mp3	2628
common_voice_sr_28440078.mp3	3420
common_voice_sr_46917739.mp3	2340
common_voice_sr_40981153.mp3	3168
common_voice_sr_39885196.mp3	6120
common_voice_sr_40982659.mp3	5148
common_voice_sr_40977040.mp3	4680
common_voice_sr_35086344.mp3	4500
common_voice_sr_38535667.mp3	3528
common_voice_sr_35090453.mp3	3276
common_voice_sr_36774386.mp3	2808
common_voice_sr_41010607.mp3	3456
common_voice_sr_40982896.mp3	2340
common_voice_sr_28526561.mp3	2556
common_voice_sr_27636250.mp3	2628
common_voice_sr_41000606.mp3	2448
common_voice_sr_41024482.mp3	3888
common_voice_sr_36767414.mp3	2052
common_voice_sr_35090324.mp3	3456
common_voice_sr_41024506.mp3	3276
common_voice_sr_26553038.mp3	2700
common_voice_sr_40981823.mp3	2340
common_voice_sr_27675943.mp3	4356
common_voice_sr_38521561.mp3	3384
common_voice_sr_36950248.mp3	4068
common_voice_sr_40997697.mp3	3708
common_voice_sr_40985883.mp3	2628
common_voice_sr_40987707.mp3	3276
common_voice_sr_40985634.mp3	2016
common_voice_sr_40974183.mp3	5760
common_voice_sr_36774483.mp3	2700
common_voice_sr_36774512.mp3	3996
common_voice_sr_40987824.mp3	3636
common_voice_sr_26959178.mp3	3096
common_voice_sr_35091350.mp3	2340
common_voice_sr_36773171.mp3	3060
common_voice_sr_40985664.mp3	2808
common_voice_sr_40985140.mp3	1908
common_voice_sr_46917743.mp3	5184
common_voice_sr_40980926.mp3	3528
common_voice_sr_39936666.mp3	3528
common_voice_sr_35091288.mp3	2196
common_voice_sr_40978525.mp3	4896
common_voice_sr_28521432.mp3	1620
common_voice_sr_39936676.mp3	5256
common_voice_sr_35090540.mp3	3636
common_voice_sr_36767450.mp3	1980
common_voice_sr_40976272.mp3	3528
common_voice_sr_27014669.mp3	2160
common_voice_sr_40981953.mp3	3348
common_voice_sr_41029138.mp3	2196
common_voice_sr_36765822.mp3	2556
common_voice_sr_28526453.mp3	2448
common_voice_sr_35360916.mp3	1368
common_voice_sr_37517870.mp3	3888
common_voice_sr_36946956.mp3	2376
common_voice_sr_27886336.mp3	2376
common_voice_sr_40997607.mp3	6516
common_voice_sr_27675544.mp3	2952
common_voice_sr_36773241.mp3	2448
common_voice_sr_40983662.mp3	2448
common_voice_sr_40989490.mp3	3528
common_voice_sr_28321686.mp3	3240
common_voice_sr_36946639.mp3	3060
common_voice_sr_38537508.mp3	2088
common_voice_sr_40997736.mp3	2160
common_voice_sr_27953563.mp3	2880
common_voice_sr_35085124.mp3	2160
common_voice_sr_35125885.mp3	2088
common_voice_sr_35090695.mp3	2880
common_voice_sr_41021458.mp3	2448
common_voice_sr_40981365.mp3	3996
common_voice_sr_40985121.mp3	3816
common_voice_sr_40981887.mp3	2088
common_voice_sr_40983576.mp3	1800
common_voice_sr_40979290.mp3	2340
common_voice_sr_36946674.mp3	2520
common_voice_sr_46919119.mp3	4896
common_voice_sr_39884990.mp3	3636
common_voice_sr_28153942.mp3	3096
common_voice_sr_39885102.mp3	5004
common_voice_sr_33242756.mp3	6444
common_voice_sr_40981980.mp3	2088
common_voice_sr_36950747.mp3	2844
common_voice_sr_40979983.mp3	1836
common_voice_sr_27635062.mp3	3132
common_voice_sr_40978540.mp3	4500
common_voice_sr_40978741.mp3	5220
common_voice_sr_37810882.mp3	3636
common_voice_sr_40991066.mp3	6156
common_voice_sr_40978289.mp3	3528
common_voice_sr_40979546.mp3	2988
common_voice_sr_38531849.mp3	2232
common_voice_sr_27014766.mp3	2736
common_voice_sr_45994767.mp3	5400
common_voice_sr_37006637.mp3	2268
common_voice_sr_41873236.mp3	3636
common_voice_sr_37810641.mp3	2340
common_voice_sr_35101508.mp3	2556
common_voice_sr_40385961.mp3	6048
common_voice_sr_36774546.mp3	2556
common_voice_sr_27655726.mp3	6660
common_voice_sr_37517898.mp3	2376
common_voice_sr_38531853.mp3	3744
common_voice_sr_39257159.mp3	4536
common_voice_sr_36949432.mp3	3456
common_voice_sr_39884920.mp3	4716
common_voice_sr_40977810.mp3	2376
common_voice_sr_40981915.mp3	2916
common_voice_sr_40989430.mp3	2988
common_voice_sr_41010489.mp3	2808
common_voice_sr_40982670.mp3	4788
common_voice_sr_37810827.mp3	4896
common_voice_sr_40989440.mp3	3276
common_voice_sr_40981874.mp3	2736
common_voice_sr_28153959.mp3	2340
common_voice_sr_46917357.mp3	2484
common_voice_sr_38509142.mp3	3672
common_voice_sr_36946766.mp3	2556
common_voice_sr_35089292.mp3	6192
common_voice_sr_36950659.mp3	1944
common_voice_sr_36765509.mp3	2448
common_voice_sr_40997534.mp3	2196
common_voice_sr_35278227.mp3	2304
common_voice_sr_37172287.mp3	1980
common_voice_sr_40981630.mp3	2628
common_voice_sr_37810704.mp3	6516
common_voice_sr_36767241.mp3	2772
common_voice_sr_40981631.mp3	2700
common_voice_sr_45994715.mp3	2268
common_voice_sr_41012713.mp3	4536
common_voice_sr_40985053.mp3	5940
common_voice_sr_40979285.mp3	2448
common_voice_sr_27636686.mp3	3780
common_voice_sr_40981226.mp3	2448
common_voice_sr_40976267.mp3	2520
common_voice_sr_37810727.mp3	2016
common_voice_sr_40991326.mp3	6408
common_voice_sr_37259383.mp3	2736
common_voice_sr_28859069.mp3	4248
common_voice_sr_39330713.mp3	3276
common_voice_sr_27636700.mp3	2520
common_voice_sr_40982636.mp3	3168
common_voice_sr_37810752.mp3	4032
common_voice_sr_40985420.mp3	2340
common_voice_sr_38537531.mp3	3924
common_voice_sr_40981304.mp3	1980
common_voice_sr_39257158.mp3	1908
common_voice_sr_46917648.mp3	3456
common_voice_sr_35097161.mp3	2880
common_voice_sr_37391377.mp3	2268
common_voice_sr_35090587.mp3	2520
common_voice_sr_40985120.mp3	2160
common_voice_sr_41006475.mp3	2196
common_voice_sr_27011088.mp3	2340
common_voice_sr_38847160.mp3	4068
common_voice_sr_36950186.mp3	2340
common_voice_sr_36592602.mp3	3204
common_voice_sr_40982882.mp3	2376
common_voice_sr_38509155.mp3	3312
common_voice_sr_36946661.mp3	6588
common_voice_sr_36774452.mp3	2628
common_voice_sr_40981955.mp3	2736
common_voice_sr_38523501.mp3	1980
common_voice_sr_38521605.mp3	1908
common_voice_sr_41000499.mp3	3240
common_voice_sr_35085078.mp3	2556
common_voice_sr_41024486.mp3	4068
common_voice_sr_41031280.mp3	1836
common_voice_sr_40491605.mp3	3600
common_voice_sr_40989519.mp3	2700
common_voice_sr_37391356.mp3	3600
common_voice_sr_40976862.mp3	5436
common_voice_sr_40980039.mp3	3276
common_voice_sr_38537520.mp3	1872
common_voice_sr_38537475.mp3	3276
common_voice_sr_40985958.mp3	3888
common_voice_sr_28441171.mp3	2340
common_voice_sr_46919238.mp3	3240
common_voice_sr_40975923.mp3	3240
common_voice_sr_36994220.mp3	2700
common_voice_sr_41006500.mp3	3456
common_voice_sr_41010697.mp3	1836
common_voice_sr_40989456.mp3	2196
common_voice_sr_40977936.mp3	2880
common_voice_sr_35094507.mp3	2988
common_voice_sr_40549954.mp3	2988
common_voice_sr_40997553.mp3	7668
common_voice_sr_35090527.mp3	2088
common_voice_sr_39885182.mp3	3924
common_voice_sr_36767586.mp3	4716
common_voice_sr_40977753.mp3	2988
common_voice_sr_28441373.mp3	2448
common_voice_sr_40989423.mp3	4608
common_voice_sr_40997383.mp3	5256
common_voice_sr_26969267.mp3	2556
common_voice_sr_41031310.mp3	2016
common_voice_sr_37810628.mp3	3060
common_voice_sr_32761950.mp3	3456
common_voice_sr_36946692.mp3	2520
common_voice_sr_40982674.mp3	2196
common_voice_sr_40977833.mp3	2700
common_voice_sr_36766069.mp3	3636
common_voice_sr_38535658.mp3	4032
common_voice_sr_40987686.mp3	3168
common_voice_sr_36950236.mp3	2268
common_voice_sr_37391364.mp3	2196
common_voice_sr_36952587.mp3	3240
common_voice_sr_27166452.mp3	2808
common_voice_sr_35265065.mp3	2232
common_voice_sr_36765408.mp3	2844
common_voice_sr_40976261.mp3	4356
common_voice_sr_27662243.mp3	3564
common_voice_sr_40982683.mp3	3528
common_voice_sr_36311943.mp3	2988
common_voice_sr_40405807.mp3	3348
common_voice_sr_40977688.mp3	2700
common_voice_sr_36774339.mp3	2376
common_voice_sr_36765887.mp3	2808
common_voice_sr_40984033.mp3	2268
common_voice_sr_41024485.mp3	2016
common_voice_sr_41021569.mp3	4968
common_voice_sr_40978514.mp3	2556
common_voice_sr_45995120.mp3	3492
common_voice_sr_40997533.mp3	6768
common_voice_sr_27314121.mp3	2736
common_voice_sr_35360802.mp3	1656
common_voice_sr_40991301.mp3	2196
common_voice_sr_35398552.mp3	1332
common_voice_sr_40977917.mp3	4968
common_voice_sr_38515508.mp3	2304
common_voice_sr_40982835.mp3	2160
common_voice_sr_27675607.mp3	4716
common_voice_sr_40978585.mp3	3456
common_voice_sr_41031293.mp3	3168
common_voice_sr_40985106.mp3	2160
common_voice_sr_40991269.mp3	2808
common_voice_sr_38511427.mp3	4068
common_voice_sr_41029090.mp3	2340
common_voice_sr_40983552.mp3	2268
common_voice_sr_38511434.mp3	4464
common_voice_sr_36946638.mp3	3600
common_voice_sr_27685961.mp3	4032
common_voice_sr_35090475.mp3	2700
common_voice_sr_40983416.mp3	3420
common_voice_sr_27671154.mp3	2268
common_voice_sr_36453122.mp3	3888
common_voice_sr_40976953.mp3	3888
common_voice_sr_27675688.mp3	2304
common_voice_sr_40984011.mp3	2988
common_voice_sr_35125883.mp3	2340
common_voice_sr_40978286.mp3	3528
common_voice_sr_35090455.mp3	3060
common_voice_sr_36765644.mp3	2988
common_voice_sr_36767247.mp3	3600
common_voice_sr_38523492.mp3	4248
common_voice_sr_29138970.mp3	1980
common_voice_sr_40981383.mp3	3240
common_voice_sr_35109139.mp3	3816
common_voice_sr_36773313.mp3	3672
common_voice_sr_36947112.mp3	2520
common_voice_sr_28526242.mp3	2448
common_voice_sr_40978748.mp3	3816
common_voice_sr_38833195.mp3	2268
common_voice_sr_40981884.mp3	2088
common_voice_sr_27786022.mp3	3600
common_voice_sr_27664442.mp3	3168
common_voice_sr_37517800.mp3	4824
common_voice_sr_36946673.mp3	3168
common_voice_sr_35085555.mp3	2736
common_voice_sr_36950195.mp3	3708
common_voice_sr_36950273.mp3	3420
common_voice_sr_35085571.mp3	2808
common_voice_sr_45994752.mp3	5544
common_voice_sr_41012778.mp3	2736
common_voice_sr_27014672.mp3	2808
common_voice_sr_35086244.mp3	2376
common_voice_sr_36774453.mp3	5616
common_voice_sr_26945836.mp3	2448
common_voice_sr_27786025.mp3	2808
common_voice_sr_36773489.mp3	3096
common_voice_sr_27314191.mp3	2556
common_voice_sr_26945481.mp3	2664
common_voice_sr_40982583.mp3	3240
common_voice_sr_40985679.mp3	3060
common_voice_sr_36767516.mp3	2700
common_voice_sr_39884966.mp3	3924
common_voice_sr_35088674.mp3	2916
common_voice_sr_39936652.mp3	5760
common_voice_sr_26874291.mp3	4536
common_voice_sr_39936688.mp3	6048
common_voice_sr_36774285.mp3	2700
common_voice_sr_40985445.mp3	3276
common_voice_sr_39936654.mp3	5436
common_voice_sr_35091663.mp3	2556
common_voice_sr_26874164.mp3	3096
common_voice_sr_35092023.mp3	4068
common_voice_sr_40991080.mp3	2916
common_voice_sr_35397004.mp3	1836
common_voice_sr_40984253.mp3	1836
common_voice_sr_36793375.mp3	2088
common_voice_sr_41000534.mp3	1908
common_voice_sr_40491631.mp3	5832
common_voice_sr_36774110.mp3	2160
common_voice_sr_38515493.mp3	2916
common_voice_sr_37523064.mp3	3924
common_voice_sr_37391345.mp3	3420
common_voice_sr_35091664.mp3	2520
common_voice_sr_40985906.mp3	3528
common_voice_sr_40977012.mp3	2988
common_voice_sr_38515513.mp3	1980
common_voice_sr_40975993.mp3	2196
common_voice_sr_38508394.mp3	3564
common_voice_sr_40997429.mp3	2340
common_voice_sr_40977021.mp3	4176
common_voice_sr_36950084.mp3	2448
common_voice_sr_36804252.mp3	2520
common_voice_sr_40985848.mp3	2628
common_voice_sr_36774743.mp3	2520
common_voice_sr_35085123.mp3	2556
common_voice_sr_40977537.mp3	2520
common_voice_sr_35092031.mp3	2880
common_voice_sr_40979512.mp3	2196
common_voice_sr_27671153.mp3	2376
common_voice_sr_36804271.mp3	2556
common_voice_sr_38509252.mp3	3636
common_voice_sr_36946683.mp3	2700
common_voice_sr_40978608.mp3	2160
common_voice_sr_40982883.mp3	3348
common_voice_sr_41021546.mp3	2340
common_voice_sr_40975746.mp3	2736
common_voice_sr_40984057.mp3	4788
common_voice_sr_40977898.mp3	5256
common_voice_sr_28859085.mp3	2916
common_voice_sr_46827597.mp3	2844
common_voice_sr_35089398.mp3	3888
common_voice_sr_36950148.mp3	3348
common_voice_sr_40983693.mp3	7236
common_voice_sr_40983598.mp3	2376
common_voice_sr_35086336.mp3	2340
common_voice_sr_28153956.mp3	2448
common_voice_sr_41012725.mp3	3816
common_voice_sr_41325034.mp3	4068
common_voice_sr_39290742.mp3	6948
common_voice_sr_45994563.mp3	2448
common_voice_sr_40977741.mp3	3060
common_voice_sr_36765930.mp3	2052
common_voice_sr_40977531.mp3	2448
common_voice_sr_40981340.mp3	2628
common_voice_sr_41010654.mp3	2448
common_voice_sr_40997384.mp3	3060
common_voice_sr_45995216.mp3	4464
common_voice_sr_36950157.mp3	3060
common_voice_sr_37574631.mp3	2304
common_voice_sr_36767440.mp3	2232
common_voice_sr_40983412.mp3	4788
common_voice_sr_40471852.mp3	5652
common_voice_sr_45994615.mp3	3780
common_voice_sr_39330705.mp3	4716
common_voice_sr_40984270.mp3	2016
common_voice_sr_36773573.mp3	2268
common_voice_sr_35086474.mp3	2196
common_voice_sr_41037838.mp3	4320
common_voice_sr_36946681.mp3	3096
common_voice_sr_35126143.mp3	3888
common_voice_sr_28521347.mp3	2196
common_voice_sr_43196829.mp3	5148
common_voice_sr_36774284.mp3	2340
common_voice_sr_36767582.mp3	2196
common_voice_sr_36946895.mp3	2340
common_voice_sr_36773168.mp3	4176
common_voice_sr_36765396.mp3	2988
common_voice_sr_27656752.mp3	3636
common_voice_sr_40977008.mp3	3348
common_voice_sr_40976310.mp3	2808
common_voice_sr_40983674.mp3	2016
common_voice_sr_36994373.mp3	2376
common_voice_sr_40981081.mp3	1548
common_voice_sr_36773385.mp3	3060
common_voice_sr_40978561.mp3	4428
common_voice_sr_36950244.mp3	2160
common_voice_sr_36950256.mp3	2268
common_voice_sr_40991076.mp3	4176
common_voice_sr_40189520.mp3	3780
common_voice_sr_36946740.mp3	2556
common_voice_sr_40979533.mp3	5076
common_voice_sr_27655277.mp3	5724
common_voice_sr_40981001.mp3	4500
common_voice_sr_40991333.mp3	3960
common_voice_sr_40981167.mp3	5508
common_voice_sr_27635136.mp3	3276
common_voice_sr_35398590.mp3	1800
common_voice_sr_40991102.mp3	3276
common_voice_sr_28663242.mp3	2880
common_voice_sr_40975608.mp3	2988
common_voice_sr_41000547.mp3	3960
common_voice_sr_36951840.mp3	2736
common_voice_sr_38833176.mp3	2628
common_voice_sr_41012761.mp3	2736
common_voice_sr_41021542.mp3	2700
common_voice_sr_26959329.mp3	2700
common_voice_sr_28441266.mp3	4356
common_voice_sr_27675571.mp3	2448
common_voice_sr_27655740.mp3	5328
common_voice_sr_38509150.mp3	2628
common_voice_sr_40981920.mp3	5148
common_voice_sr_40989474.mp3	3708
common_voice_sr_28438446.mp3	2376
common_voice_sr_40981803.mp3	2088
common_voice_sr_35099206.mp3	3564
common_voice_sr_40987722.mp3	4356
common_voice_sr_45994994.mp3	4644
common_voice_sr_36950203.mp3	2196
common_voice_sr_39980236.mp3	3456
common_voice_sr_46917863.mp3	4644
